TweetProcessed,Keluhan,Respon,Other
lingk sdn margahayu brt blok i yg kumuh mhn dpt tertib cc bdg,1.0,0.0,0.0
pak bdg bandung aja yg males sperti inipdhl kerjasomga segera bina,0.0,0.0,1.0
akar pohon rusak pagar rumah kelmalabar keclengkong rt03 rw07 kota bdg,1.0,0.0,0.0
rt jaga selalu tetap bersih giat sosialisasi tega atur bahaya buang sampah sungaibdg ht,0.0,0.0,1.0
rt tidak semua sampah selalu akhir tempat buang belum pilahsampah dulu byk yg manfaat htt,0.0,0.0,1.0
rt tidak semua sampah selalu akhir tempat buang belum pilahsampah dulu byk yg manfaat htt,0.0,0.0,1.0
macet dpn resto karnivor akibat parkir kiri kanan jlan ga trsentuh tim gembok,1.0,0.0,0.0
kec sakantenan barudak punk nu sok nalangkring alun2 ditertibkeun pak,1.0,0.0,0.0
manusia silver empat pasteursukajadipaskal cc,1.0,0.0,0.0
151 urc pju baik lampu pju jl utsman bin affan,0.0,1.0,0.0
rt 151 urc pju baik lampu pju jl utsman bin affan,0.0,1.0,0.0
retweeted dbmp kota bandung 151 urc pju,0.0,0.0,1.0
salahsatu simpul macet bandung jlpasirkaliki depan bpk penaburbangun jembatan penyebrangan solusi,1.0,0.0,0.0
rt 151 urc pju baik lampu pju jl utsman bin affan,0.0,1.0,0.0
rt 151 urc pju baik lampu pju jl utsman bin affan,0.0,1.0,0.0
rt maha masalah kordinasi keman bandung pasca teror jakarta kang,0.0,0.0,1.0
jalan amblas dalam 1 meter jalan gumuruh rt 09 rw 05 gumuruh batununggal,1.0,0.0,0.0
pak mohon maaf ganggu lampu lalu lintas empat sadakeling mati hampir minggu pak trmksh,1.0,0.0,0.0
pa mhn baik jl pinus raya cilengkrang 2 kelpalasari dpn smak muhammadyah hingga ktr rw08,1.0,0.0,0.0
rt 151 urc pju baik lampu pju jl utsman bin affan,0.0,1.0,0.0
babakansari kircon bdg mohon laku periksa kontra byk yg hilang motor,1.0,0.0,0.0
151 urc pju baik lampu pju jl cigadung raya barat,0.0,1.0,0.0
151 urc pju baik lampu pju jl ah nasution,0.0,1.0,0.0
151 urc pju baik lampu pju jl batik uwit,0.0,1.0,0.0
151 urc pju baik lampu pju jl batik rucita,0.0,1.0,0.0
151 urc pju baik lampu pju jl batik rengganis,0.0,1.0,0.0
151 urc pju baik lampu pju jl taman sido luhur,0.0,1.0,0.0
rt 151 urc pju baik lampu pju jl taman sido luhur,0.0,1.0,0.0
151 urc pju baik lampu pju jl rintis merdeka,0.0,1.0,0.0
no langgan o0204900713 udh minggu air ga ngalir sma skli tindak lanjut,1.0,0.0,0.0
lampu lalin empat gatsu mati tambah polisi yg atur picilakaeun ah sudah,1.0,0.0,0.0
bdg kotabdg parkir nya kok gak punya etika,0.0,0.0,1.0
rt tidak semua sampah selalu akhir tempat buang belum pilahsampah dulu byk yg manfaat htt,0.0,0.0,1.0
rt jaga selalu tetap bersih giat sosialisasi tega atur bahaya buang sampah sungaibdg ht,0.0,0.0,1.0
pak mau tanya buat kk berapa bulan yaaaa udah 2 bln lebih jadi saya warga cisaranteun kidul,1.0,0.0,0.0
jumat siang tl supratmankatamso msh padam pdhl jalan sdg ramai untung tugas yg atur kotabdg,1.0,0.0,0.0
jumat siang tl supratmankatamso msh padam pdhl jalan sdg ramai untung tugas yg atur,1.0,0.0,0.0
ass wilujeng sonten kang emil punten kang pdam daerah gg pelita 2 teu ngocor tos saminggon maha,1.0,0.0,0.0
rt harijanto jumat siang tl supratmankatamso msh padam pdhl jalan sdg ramai untung tugas yg atur http,1.0,0.0,0.0
pak mau tanya kalau gmp academy arfrika legal gak mohon bales kang buat masa depan,0.0,0.0,1.0
rt 151 urc gedebage lanjut baik jl batu raden,0.0,1.0,0.0
151 urc bojonagara pasang plat beton jl dr djundjunan,0.0,0.0,1.0
rakor tata kelola pasar ciroyom camatlurahkoramilpolsekamppengelola pasar cc,0.0,0.0,1.0
pak punten jembatan venus raya tata surya baru aspal rusak mohon baik,1.0,0.0,0.0
1731 eka via wa jl moch toha yg amblas urug dl,1.0,0.0,0.0
rt andir rakor tata kelola pasar ciroyom camatlurahkoramilpolsekamppengelola pasar cc ht,0.0,0.0,1.0
rt kang emil betul bongkar betul jalan moh toha no 109 bandu,1.0,0.0,0.0
rt 151 urc ujungberung pasang plat salur jl golf selatan i https,0.0,0.0,1.0
rt 151 urc pju baik lampu pju jl cigadung raya barat,0.0,1.0,0.0
rt 151 urc pju baik lampu pju jl ah nasution,0.0,1.0,0.0
rt 151 urc pju baik lampu pju jl batik uwit,0.0,1.0,0.0
rt 151 urc pju baik lampu pju jl batik rucita,0.0,1.0,0.0
rt 151 urc pju baik lampu pju jl batik rengganis,0.0,1.0,0.0
rt 151 urc pju baik lampu pju jl taman sido luhur,0.0,1.0,0.0
rt 151 urc pju baik lampu pju jl rintis merdeka,0.0,1.0,0.0
rt 151 urc gedebage lanjut baik jl batu raden,0.0,1.0,0.0
rt 151 urc bojonagara eru salur jl sarimanis,0.0,1.0,0.0
rt 151 urc bojonagara pasang plat beton jl dr djundjunan,0.0,0.0,1.0
rt 151 urc bojonagara eru amp baik salur jl sariasih https,0.0,1.0,0.0
rt 151 urc bojonagara baik jl jend sudirman,0.0,1.0,0.0
rt 151 urc bojonagara lanjut baik jl kebon jati,0.0,1.0,0.0
ib4 dunia kenal ngorengdg diknalkan nasi khas tsbturis dtg k daerahada nasi khas mizwar,0.0,0.0,1.0
1731 eka via wa jl moch toha yg amblas urug dl,0.0,1.0,0.0
traffict light jl supratman katamso sdh 2 minggu fungsi bahaya guna jalan,1.0,0.0,0.0
rt lampu lalin empat gatsu mati tambah polisi yg atur picil,1.0,0.0,0.0
wah gulajava bikin app baru suka lah sama desain app gulajava rt punten kangsilahkan cobain aplikasi catat,0.0,0.0,1.0
bandung info 1731 eka via wa jl moch toha yg amblas urug dl,0.0,1.0,0.0
bandung info 1731 eka via wa jl moch toha yg amblas urug dl,0.0,1.0,0.0
prfm news photo 1731 eka via wa jl moch toha yg amblas urug dl,0.0,1.0,0.0
kalo parkir bagi kotabdg masalah taman baru rt,0.0,0.0,1.0
iya mas maaf gak teliti dikirain pju rt lampu tl kotabdg rt mrkfans,0.0,0.0,1.0
rt kalo parkir bagi kotabdg masalah taman baru rt,0.0,0.0,1.0
jalan rajawali depan terminal elang mohon baik banyak lubang nuhun,1.0,0.0,0.0
kotabdg timur alun2 bandung kok yg parkir liar siymengganggu pemandanganplis atuh,1.0,0.0,0.0
kotabdg parkir liar utara alun2,1.0,0.0,0.0
1931 rt kotabdg parkir liar utara alun2,1.0,0.0,0.0
rt kalo parkir bagi kotabdg masalah taman baru rt,0.0,0.0,1.0
rt kalo parkir bagi kotabdg masalah taman baru rt,0.0,0.0,1.0
rt kalo parkir bagi kotabdg masalah taman baru rt,0.0,0.0,1.0
rt bandung yuk latian terus terus letak sampah tempat sampah jangan nyampah sembarang tempat https,0.0,0.0,1.0
rt 1931 rt kotabdg parkir liar utara alun2,1.0,0.0,0.0
bukan anak alay nginjek rumput pa latepost gbla persib bandung,0.0,0.0,1.0
rt 151 pasu jurig cai pelihara salur jl pagarsih ulek https,0.0,0.0,1.0
151 urc pju baik lampu pju jl rintis merdeka,0.0,1.0,0.0
151 urc pju pasang server lampu pju jl gedebage,0.0,1.0,0.0
151 urc pju baik lampu pju jl gedebage selatan,0.0,1.0,0.0
kotabdg gmn nih kok trafic light banyak yg matihadeuhjl cikawao jl lodaya,1.0,0.0,0.0
kotabdg mohon dengan segera baik jadi celaka lalu lintasvital,0.0,0.0,1.0
rt apa betul reklame iklan rokok tdk boleh kota bdg lokasi dpn jl surya sumantri no 1 bdg https,1.0,0.0,0.0
rt apa betul reklame iklan rokok tdk boleh kota bdg lokasi dpn jl surya sumantri no 1 bdg https,1.0,0.0,0.0
rt apa betul reklame iklan rokok tdk boleh kota bdg lokasi dpn jl surya sumantri no 1 bdg https,1.0,0.0,0.0
rt rt halte tmb depan stadion persib jadi tempat tidur pemulunggelandangan,1.0,0.0,0.0
rt 151 urc tegallega lanjut eru salur jl pasirkoja,0.0,1.0,0.0
rt 151 pasu jurig cai pelihara salur jl pagarsih ulek https,0.0,1.0,0.0
151 urc pju pasang server lampu pju jl terus buah batu,0.0,1.0,0.0
rt 151 pasu jurig cai pelihara salur jl pagarsih ulek https,0.0,1.0,0.0
rt 151 urc pju pasang server lampu pju jl terus buah batu,0.0,1.0,0.0
laser hijau ahmad yani cicadas 2 titik depan yonk jaya motor jembar,1.0,0.0,0.0
kang punten lampu merah cicaheum aya emis anak punknu maksa teget na utama ibu2 punten aman keun cc satpol pp,1.0,0.0,0.0
mari hindar diri bangun utk penting pribadi lahan terlantarampfasos fasum,0.0,0.0,1.0
rt kirmir amrol jl polisi militer rw 02 kpad resiko longsor susul mohon bantu https,1.0,0.0,0.0
ngaku minta setor lapak kuliner telkom,1.0,0.0,0.0
rt ngaku minta setor lapak kuliner telkom,1.0,0.0,0.0
ok tugas bersih rtrw tempat sy ambil sampah tuju iur 50rbbln,1.0,0.0,0.0
161 urc pju baik lampu pju jl asia afrika,0.0,1.0,0.0
161 urc pju baik lampu pju jl ibrahim adjie 2,0.0,1.0,0.0
161 urc pju baik lampu pju jl ibrahim adjie 3,0.0,1.0,0.0
161 urc pju baik lampu pju jl ibrahim adjie 1,0.0,1.0,0.0
rt sate pak iyeu jalmi ngabalaan jalan kota bandungngabagikeun pamplet awur2 jalan,1.0,0.0,0.0
ada pohon mangga besar jlnanyer 25 bdg tebang milik baru kabar dgn suruh satpol pp maha kang,1.0,0.0,0.0
pagi mau tanya biaya pasang baliho biasa berapa nuhun,0.0,0.0,1.0
jalan babakan sari kalau sore kayak kampung aja byk preman anak2 motoris acau mohon tertib infobdg,1.0,0.0,0.0
hari akan jadi hari esok dinkes,0.0,0.0,1.0
mohon cek bbrp bangun sempadan sungai cipamokolan jl terus cikajang sesuai dgn rth,1.0,0.0,0.0
rt andir rakor tata kelola pasar ciroyom camatlurahkoramilpolsekamppengelola pasar cc ht,0.0,0.0,1.0
rt weekend tiba yuk jaga kebersihanketertibanampfasilitas umum p ht,0.0,0.0,1.0
rt weekend tiba yuk jaga kebersihanketertibanampfasilitas umum p ht,0.0,0.0,1.0
jabar pkl kecil yg jual trotoar aja tertib tp kl yg malah aman,1.0,0.0,0.0
rt weekend tiba yuk jaga kebersihanketertibanampfasilitas umum p ht,0.0,0.0,1.0
rt weekend tiba yuk jaga kebersihanketertibanampfasilitas umum p ht,0.0,0.0,1.0
pa tertib sdh mulai jual jpo taman baru balkot,1.0,0.0,0.0
rt weekend tiba yuk jaga kebersihanketertibanampfasilitas umum p ht,0.0,0.0,1.0
kalo makan eskrim trus inget mantan sama pacar baru nyasakit bro,0.0,0.0,1.0
rt weekend tiba yuk jaga kebersihanketertibanampfasilitas umum p ht,0.0,0.0,1.0
rt weekend tiba yuk jaga kebersihanketertibanampfasilitas umum p ht,0.0,0.0,1.0
rt rt halte tmb depan stadion persib jadi tempat tidur pemulunggelandangan,1.0,0.0,0.0
rt 141 urc pju baik lampu pju jl ciwastra,0.0,1.0,0.0
rt sukajadi beri bantu utk lansia jompo rw 03 kel cipedes terima kasih bdg cc,0.0,0.0,1.0
rt weekend tiba yuk jaga kebersihanketertibanampfasilitas umum p ht,0.0,0.0,1.0
pagi pak ijin lapor warga anda ibu nan butuh bantu rs al ikhsan baleendah kelas 2 no 14,1.0,0.0,0.0
smg terus jaga pkl dpn sd uber tdk jual lg dpn sd,0.0,0.0,1.0
pak mohon harga tanah bandung kendali biar ttp jangkau mungkin bs dg kendali bisnis developer besar,0.0,0.0,1.0
rt weekend tiba yuk jaga kebersihanketertibanampfasilitas umum p ht,0.0,0.0,1.0
rt weekend tiba yuk jaga kebersihanketertibanampfasilitas umum p ht,0.0,0.0,1.0
bdg jlterusan jakarta antapani bandung jam gin tiap hari jadwal edar meminta2,1.0,0.0,0.0
rt weekend tiba yuk jaga kebersihanketertibanampfasilitas umum p ht,0.0,0.0,1.0
klo biar makin byk pkl buah yg jual timbul kemacetanmohon via,1.0,0.0,0.0
gali jl golf raya cisaranten tos mang bulan teu beres ngantosan korban tigebrus deui kang,1.0,0.0,0.0
suarabdg via kemarin prapatan imanuel macet bgt lampu merah mati total cc kotabdg,1.0,0.0,0.0
rt klo biar makin byk pkl buah yg jual timbul kemacetanmohon via,1.0,0.0,0.0
rt klo biar makin byk pkl buah yg jual timbul kemacetanmohon via,1.0,0.0,0.0
rt suarabdg via kemarin prapatan imanuel macet bgt lampu merah mati total cc kotabdg,1.0,0.0,0.0
rt weekend tiba yuk jaga kebersihanketertibanampfasilitas umum p ht,0.0,0.0,1.0
bapak emil yg hormat tertib oknum jaga yg tuju bandara husein karna slalu minta ktp ujung minta uangnuhun,1.0,0.0,0.0
rt suarabdg via kemarin prapatan imanuel macet bgt lampu merah mati total cc kotabdg,1.0,0.0,0.0
pak motor srudugan dri blkng pgn dpn kendara yg dsuruh geser lampmerah pasir koja,1.0,0.0,0.0
pak kmha ieu lmpu stop bnyk yg mati d jln supratman sdh bbrp mnggu,1.0,0.0,0.0
rt smg terus jaga pkl dpn sd uber tdk jual lg dpn sd https,0.0,0.0,1.0
nuhun air mulai alir jl kampus v bbk sarikircon saran gilir mohon info kpd langgan,0.0,0.0,1.0
prempatan braga belok kiri jembatan viaduct yg banyak jual velg mobil,0.0,0.0,1.0
kotabdg tlg liatin jl cikajangraya antapani mobil2 byk yg parkir jalan,1.0,0.0,0.0
bdg kotabdg llaj punya modul cadang ganti jgn smp korban dl,0.0,0.0,1.0
satpol pp jalan2 dong masa ga tau yg jual ban daerah situ,1.0,0.0,0.0
nama jln kurang paham hotel kedaton pak bukan toko pokok braga kiri viaduct,0.0,0.0,1.0
belah mana pohon kersen deket tiang listrik yang burung perkutut cat hijau depan belok kiri,0.0,0.0,1.0
rt 161 urc karees baik jl gumuruh,0.0,1.0,0.0
hatur nuhun jalan gumuruh amblas baik,0.0,0.0,1.0
pak kmi mrsa gerah liat dgn polisi yg diam tiga jl abc amp prmpatan sdirman otista tiap hari malakin guna kndraan,1.0,0.0,0.0
kec kpn tertib pkl keliling rshs jln pasirkaliki jln prof eijkman jln rumah sakit,1.0,0.0,0.0
1402 lampu pju jalan pasirkoja arah otista nyala panel buka,1.0,0.0,0.0
tertib pkl tegallega jl otista,0.0,0.0,1.0
rt tertib pkl tegallega jl otista,0.0,0.0,1.0
via tertib pkl tegallega jl otista,0.0,0.0,1.0
rt via tertib pkl tegallega jl otista,0.0,0.0,1.0
rt via tertib pkl tegallega jl otista,0.0,0.0,1.0
via tertib pkl tegallega,0.0,0.0,1.0
rt pagi pak ijin lapor warga anda ibu nan butuh bantu rs al ikhsan baleendah kelas 2 no 14 https,1.0,0.0,0.0
via tertib pkl tegallega jl otista infobdg,0.0,0.0,1.0
rt via tertib pkl tegallega jl otista,0.0,0.0,1.0
rt via tertib pkl tegallega jl otista,0.0,0.0,1.0
rt via tertib pkl tegallega jl otista,0.0,0.0,1.0
kalo angkot ledengupi gmn pak tiap biar ngetem pdhl bikin macet parah lalinbdg,1.0,0.0,0.0
kalau angkot 04 yg mangkal jl terus buahbatu depan gd infomedia kapan tertib pa dibiarin,1.0,0.0,0.0
rt tertib pkl jlotista tegalega hr sabtu 1612016 cc https,0.0,0.0,1.0
rt via tertib pkl tegallega jl otista,0.0,0.0,1.0
plz banget kalo weekend lbh sering pak jd ga bikin tambah macet,0.0,0.0,1.0
1459 rt lalinbdg jlmaskumambang arah martanegara macet panjang perlu lampu lalin,1.0,0.0,0.0
1459 lalinbdg jlmaskumambang arah martanegara macet panjang nahh,1.0,0.0,0.0
pak knp air pdam antapani tepat jln kuningan berbaukotor n sdkt busa sdh 2minggu tlgprhtnya,1.0,0.0,0.0
rt 21 lmpu merah jlsupratman mati sjk snin kmaren blm prbaikan smpai tdk mcet tp mmbahayakan,1.0,0.0,0.0
rt rt 21 lmpu merah jlsupratman mati sjk snin kmaren blm prbaikan smpai tdk mcet t,1.0,0.0,0.0
00501410195 gimana air kotor bau blm tindak ngocornya 2hari sekali,1.0,0.0,0.0
rt rt 21 lmpu merah jlsupratman mati sjk snin kmaren blm prbaikan smpai tdk mcet t,1.0,0.0,0.0
rt rt 21 lmpu merah jlsupratman mati sjk snin kmaren blm prbaikan smpai tdk mcet t,1.0,0.0,0.0
komunitas manusia silver pasteur bawah jalan layang makin banyak,1.0,0.0,0.0
rt tertib pkl jlotista tegalega hr sabtu 1612016 cc https,0.0,0.0,1.0
assalamualaikum pak mohon bantu pak sukabumi niat bangun saung buku tempat ajar seko,0.0,0.0,1.0
rt rt 21 lmpu merah jlsupratman mati sjk snin kmaren blm prbaikan smpai tdk mcet t,1.0,0.0,0.0
sy baru lwt ledeng biar gmn macet amp tugas banyak tp angkot2 tetap biar ngetem bkn macet,1.0,0.0,0.0
air nyala 2 jam air yg ditrima tdk jernih alamat gerlong tengah 1 no nopel 00501410257,1.0,0.0,0.0
rt rt 21 lmpu merah jlsupratman mati sjk snin kmaren blm prbaikan smpai tdk mcet t,1.0,0.0,0.0
rt via tertib pkl tegallega jl otista,0.0,0.0,1.0
mhn bantu nya u tutup jln yg berlobang jlcigadung raya barat sktr rancakendalnhn,1.0,0.0,0.0
rt tertib pkl jlotista tegalega hr sabtu 1612016 cc https,0.0,0.0,1.0
rt tertib pkl jlotista tegalega hr sabtu 1612016 cc https,0.0,0.0,1.0
rt weekend tiba yuk jaga kebersihanketertibanampfasilitas umum p ht,0.0,0.0,1.0
jl suci per4an pahlawan mohon cek taxi yg parkir sebab lalin sendat,1.0,0.0,0.0
org2 silver msh aksi prempatan pasteur bwh pasopati mhn tertib,1.0,0.0,0.0
rt org2 silver msh aksi prempatan pasteur bwh pasopati mhn tertib https,1.0,0.0,0.0
rt org2 silver msh aksi prempatan pasteur bwh pasopati mhn tertib https,1.0,0.0,0.0
rt org2 silver msh aksi prempatan pasteur bwh pasopati mhn tertib https,1.0,0.0,0.0
rt org2 silver msh aksi prempatan pasteur bwh pasopati mhn tertib https,1.0,0.0,0.0
rt weekend tiba yuk jaga kebersihanketertibanampfasilitas umum p ht,0.0,0.0,1.0
pak rasa ganggu pengamen2 yg minta dgn nada paksa apalagi kl diangkot lg sepi asa jambret scara halus,1.0,0.0,0.0
rt org2 silver msh aksi prempatan pasteur bwh pasopati mhn tertib https,1.0,0.0,0.0
rt org2 silver msh aksi prempatan pasteur bwh pasopati mhn tertib https,1.0,0.0,0.0
rt org2 silver msh aksi prempatan pasteur bwh pasopati mhn tertib https,1.0,0.0,0.0
rt weekend tiba yuk jaga kebersihanketertibanampfasilitas umum p ht,0.0,0.0,1.0
di taman sungai cikapayang byk yg buah sampah sembarang perlu cc unjung bandel,1.0,0.0,0.0
neng liat byk taman bandung tp kesel jg byk yg sengaja buang sampah sembarang pdhl tempat sampah,1.0,0.0,0.0
rt di taman sungai cikapayang byk yg buah sampah sembarang perlu cc unjun,1.0,0.0,0.0
angkot ledeng angkot kuning ngetem tengah jalan lalinbdg,1.0,0.0,0.0
pak empat pasteur meni seueur anak jalan nu ngelem hariwang jadi pandang normal bilih nurutan murangkalih,1.0,0.0,0.0
pak ridwan jeung rekan2 pju punten pju pratista raya pareum,1.0,0.0,0.0
161 urc pju baik lampu pju jl polisi militer,0.0,1.0,0.0
161 urc pju baik lampu pju jl geger kalong hilir,0.0,1.0,0.0
161 urc pju baik lampu pju jl pa gatot raya,0.0,1.0,0.0
malem minggu masjid raya alun2 penuh banget sampe bnyk yg buang sampah sembarang d area dlm,1.0,0.0,0.0
jln sukasari suryasumantri beberapa lampu mati,1.0,0.0,0.0
kangmaaf mau tanyaklo alih fungsi dr trotoar jadi lahan parkir boleh cckotabdg,1.0,0.0,0.0
arah suruh pkl jual pingir pedestrian depan toko amp mall yng bayar pajak amp izin pemkot,1.0,0.0,0.0
kang taman superhero ga lampu yg nyala jadi gelap rawan klo malem,1.0,0.0,0.0
walkot menizinkan pkl dlm kaum jual depan toko amp mall apakah izin pkl parkir motor dalem kaum,1.0,0.0,0.0
berat toko amp usaha tutup pkl kami yng bayar pajak amp izin ko tdk libat ama pemkot,1.0,0.0,0.0
rt weekend tiba yuk jaga kebersihanketertibanampfasilitas umum p ht,0.0,0.0,1.0
yng bayar pajak izin amp ikut atur amp kerja keras cari utk nafka halal amp resmi tdk hargain,0.0,0.0,1.0
sosialisasi ttg parkir jl suniaraja cc kotabdg,0.0,0.0,1.0
rt sosialisasi ttg parkir jl suniaraja cc kotabdg,0.0,0.0,1.0
sebrang teras cikapundung arah sabuga trotoar tdk ramah u pejal kaki laju mobil kencang bahaya,1.0,0.0,0.0
taman jam jl abdul rifai kurang terang lampu jalanamptaman tdk fungsi rawan kecelakaanamp begal,1.0,0.0,0.0
rt 161 urc karees baik jl gumuruh,0.0,1.0,0.0
gumuruh mohon baik trotoar jl soekarno hatta nyaman kota bsndung,0.0,1.0,0.0
rt siagabanjir bubat dsk hujan bka pintu air bendung curug ece h,0.0,0.0,1.0
rt siagabanjir bubat dsk hujan bka pintu air bendung curug ece h,0.0,0.0,1.0
rt sosialisasi ttg parkir jl suniaraja cc kotabdg,0.0,0.0,1.0
rt siagabanjir bubat dsk hujan bka pintu air bendung curug ece h,0.0,0.0,1.0
rt sosialisasi ttg parkir jl suniaraja cc kotabdg,0.0,0.0,1.0
rt sosialisasi ttg parkir jl suniaraja cc kotabdg,0.0,0.0,1.0
kang nembe pis pohon tumbang lintang jalan babakan siliwangi bilih kabujeng macet nuhun,1.0,0.0,0.0
rt kang nembe pis pohon tumbang lintang jalan babakan siliwangi bilih kabujeng macet nuhun,1.0,0.0,0.0
gumuruh batununggal mohon baik trotoar jl soekarno hatta nyaman,1.0,0.0,0.0
mohon baik trotoar jl soekarno hatta nyaman,1.0,0.0,0.0
pohon tumbang daerah babakan siliwangi emang pohon tua daerah tebang ga bahaya,1.0,0.0,0.0
sudah kirim tugas rt ainni hindar jalan babakan siliwangi pohon tumbang timpa kabel pln,1.0,0.0,0.0
rt kalo parkir bagi kotabdg masalah taman baru rt,0.0,0.0,1.0
jabar lagi musim ampo minimarket daerah 2 pke ancam pistol tuh rampok,1.0,0.0,0.0
rt siagabanjir bubat dsk hujan bka pintu air bendung curug ece h,0.0,0.0,1.0
kalau bikin pedestrian jangan biar pekerja2 kurang pakai semen cc,0.0,0.0,1.0
rt kalau bikin pedestrian jangan biar pekerja2 kurang pakai semen cc,0.0,0.0,1.0
rt taman jam jl abdul rifai kurang terang lampu jalanamptaman tdk fungsi rawan kecelakaanamp begal,1.0,0.0,0.0
rt sebrang teras cikapundung arah sabuga trotoar tdk ramah u pejal kaki laju mobil kencang bahaya https,1.0,0.0,0.0
rt walkot menizinkan pkl dlm kaum jual depan toko amp mall apakah izin pkl parkir motor d,1.0,0.0,0.0
rt pak ridwan jeung rekan2 pju punten pju pratista raya pareum,1.0,0.0,0.0
171 urc pju baik lampu pju jl rintis merdeka,0.0,1.0,0.0
171 urc pju baik lampu pju jl jupiter selatan,0.0,1.0,0.0
171 urc pju baik lampu pju jl pajajaran,0.0,1.0,0.0
rt taman jam jl abdul rifai kurang terang lampu jalanamptaman tdk fungsi rawan kecelakaanamp begal,1.0,0.0,0.0
171 urc pju baik lampu pju per4an jl moch tohaciateul,0.0,1.0,0.0
bdg seperti bukan itu endap sedimen genang air surut yg sering lewat lokasi tsb tahu,0.0,0.0,1.0
rt siagabanjir bubat dsk hujan bka pintu air bendung curug ece h,0.0,0.0,1.0
kotabdg lampu merah jlkopo immanuel dri kemaren matibelum baik dinas kait,1.0,0.0,0.0
kotabdg lampu merah jlkopo immanuel dri kemaren matiblm prbaikn smpai skrng dinas kait,1.0,0.0,0.0
